avalanche_id,location,trigger_date_time,trigger_date_time_accuracy_code,trigger_type,avalanche_type,avalanche_size,avalanche_moisture,start_zone_aspect,snow_depth_sat,lat,lon,Avalanche Event,closest_station,station_abbr,tre200h0,tre200hn,tre200hx,tre005h0,tre005hn,ure200h0,pva200h0,tde200h0,prestah0,pp0qffh0,pp0qnhh0,ppz700h0,ppz850h0,fkl010h1,dkl010h0,fkl010h0,fu3010h0,fu3010h1,fkl010h3,fu3010h3,wcc006h0,fve010h0,rre150h0,htoauths,gre000h0,oli000h0,olo000h0,osr000h0,ods000h0,sre000h0,erefaoh0,elevation,gradient_x,gradient_y,gradient_magnitude,aspect
2a2d7868-aa56-44d4-b082-8c267cccfbe3,8.388637 46.786311,2023-04-15 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,NW,115,46.786311,8.388637,0,TIT,TIT,-9.0,-9.1,-8.8,,,97.9,3.0,-9.3,685.0,,1003.1,2929.2,,13.6,300.0,9.7,34.9,49.0,13.3,47.9,,,,,147.0,,,,,,0.023,745.34130859375,-705.322265625,-46.25244140625,706.8371712936591,93.75187474862615
8cc2e1b0-ecd3-11ed-8adc-7d70564ee41a,8.023437 46.573593,2023-05-07 12:00:00+02:00,10,NATURAL,SLAB,4,WET,,162,46.573593,8.023437,0,JUN,JUN,-1.9,-2.8,-0.8,,,89.4,4.7,-3.5,659.4,,1024.9,3097.2,,5.3,136.0,3.9,14.0,19.1,5.2,18.7,,,,,835.0,273.0,,,,8.0,0.273,616.08935546875,-1170.15380859375,707.18994140625,1367.2518235470136,58.853064354324204
9f2be370-d7a6-11ed-a8d1-4961cd70d9e1,8.210814 46.503291,2023-04-08 12:00:00.000 +0200,7,NATURAL,SLAB,3,WET,S,137,46.503291,8.210814,1,ULR,ULR,7.4,6.9,7.6,13.0,11.7,41.0,4.2,-5.0,865.6,,1017.9,,1497.1,11.4,81.0,4.1,14.8,41.0,10.7,38.5,,,0.0,0.0,885.0,236.0,,,103.0,60.0,0.407,686.5875244140625,1112.9150390625,-722.4609375,1326.8495356990802,237.00994253482378
099a6e90-d12e-11ed-ba10-b99b29af1712,8.260874 46.762857,2023-04-06 07:18:00+02:00,0,EXPLOSIVE,SLAB,3,DRY,NE,97,46.762857,8.260874,0,MER,MER,-0.9,-2.5,1.1,-1.1,-7.2,80.6,4.6,-3.8,950.7,1023.0,1019.9,,,1.0,90.0,0.3,1.1,3.6,1.0,3.6,0.0,,0.0,,207.0,,,,50.0,46.0,0.058,681.629638671875,-711.80419921875,568.54248046875,910.9916410829492,51.384435582299645
0d183e05-ccd5-4337-8515-db8621df2658,8.421449 46.780606,2023-04-14 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,189,46.780606,8.421449,0,TIT,TIT,-13.4,-13.7,-13.1,,,99.4,2.2,-13.5,684.7,,1002.8,2929.1,,9.3,318.0,3.0,10.8,33.5,8.9,32.0,,,,,121.0,,,,,,0.023,760.1211547851562,676.9775390625,-425.830078125,799.7686189336653,237.82942760048624
110f1420-d9f1-11ed-8014-25b7abf6ec82,8.252181 46.759933,2023-04-14 02:00:00+02:00,4,NATURAL,FULL_DEPTH,2,WET,S,73,46.759933,8.252181,0,MER,MER,2.7,2.5,2.9,2.1,1.9,90.3,6.7,1.3,942.0,1012.7,1010.7,,,4.1,344.0,1.8,6.5,14.8,4.0,14.4,0.0,,0.3,,1.0,,,,1.0,0.0,0.0,676.0153198242188,-296.19140625,-636.767578125,702.2836305137196,155.05458271526572
8500f990-d7a6-11ed-a8d1-4961cd70d9e1,8.209308 46.504515,2023-04-11 12:00:00+02:00,7,NATURAL,SLAB,4,WET,S,219,46.504515,8.209308,0,ULR,ULR,3.6,3.0,4.4,4.0,3.3,89.0,7.0,2.0,865.6,,1017.9,,1494.4,2.3,45.0,0.8,2.9,8.3,2.2,7.9,,,2.4,0.0,132.0,313.0,,,131.0,0.0,0.071,685.5072631835938,-1156.201171875,134.2529296875,1163.9695008782662,83.37672982311005
bafec949-69be-4d29-96df-732ded5d7686,8.389718 46.787228,2023-04-02 08:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,N,75,46.787228,8.389718,0,TIT,TIT,-11.6,-11.9,-11.3,,,99.0,2.5,-11.8,689.3,,1009.0,2979.5,,6.0,306.0,3.6,13.0,21.6,5.7,20.5,,,,,291.0,,,,,,0.053,746.5532836914062,2276.91650390625,-1173.01025390625,2561.308615050101,242.74361235020513
b4aeb776-bc6c-459f-adeb-919a10f47c8a,8.420466 46.780907,2023-04-02 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NW,122,46.780907,8.420466,0,TIT,TIT,-11.8,-11.9,-11.7,,,95.3,2.4,-12.4,688.8,,1008.4,2974.4,,8.9,313.0,5.2,18.7,32.0,8.8,31.7,,,,,127.0,,,,,,0.022,759.4605712890625,1555.8837890625,-442.19970703125,1617.502688086176,254.13425279336218
4067dd0b-f3b4-40af-8872-12824f7b55a6,8.423024 46.779666,2023-04-02 07:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,NE,127,46.779666,8.423024,0,TIT,TIT,-11.8,-11.9,-11.7,,,95.3,2.4,-12.4,688.8,,1008.4,2974.4,,8.9,313.0,5.2,18.7,32.0,8.8,31.7,,,,,127.0,,,,,,0.022,761.8928833007812,656.43310546875,-2499.49951171875,2584.260480492943,194.71504785369478
b4aeb776-bc6c-459f-adeb-919a10f47c8a,8.420466 46.780907,2023-04-05 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NW,112,46.780907,8.420466,0,TIT,TIT,-14.1,-14.2,-14.0,,,28.1,0.6,-28.6,689.6,,1009.4,2984.0,,7.6,6.0,2.7,9.7,27.4,7.1,25.6,,,,,253.0,,,,,,0.059,759.4605712890625,1555.8837890625,-442.19970703125,1617.502688086176,254.13425279336218
8cc2e1b0-ecd3-11ed-8adc-7d70564ee41a,8.023437 46.573593,2023-05-08 12:00:00+02:00,10,NATURAL,SLAB,4,WET,,150,46.573593,8.023437,0,JUN,JUN,-3.6,-3.9,-3.0,,,97.2,4.5,-4.0,660.7,,1026.8,3116.1,,4.1,315.0,2.3,8.3,14.8,4.0,14.4,,,,,1051.0,241.0,,,,55.0,0.353,616.08935546875,-1170.15380859375,707.18994140625,1367.2518235470136,58.853064354324204
a7ed94b7-52d1-4b17-9928-83b4745ca8bf,8.307745 46.608205,2023-05-02 12:00:00+02:00,7,NATURAL,UNKNOWN,3,WET,,35,46.608205,8.307745,0,GRH,GRH,1.7,1.5,2.1,,,94.2,6.5,0.9,805.9,,1021.9,,1529.4,8.4,352.0,5.0,18.0,30.2,8.3,29.9,,,0.0,161.0,418.0,318.0,,,,0.0,0.138,686.95361328125,385.29052734375,-1229.91943359375,1288.856316116112,197.3939398203321
bc76da5f-d990-4bb2-a099-1ab0703da0a4,8.422538 46.779775,2023-05-04 07:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,105,46.779775,8.422538,0,TIT,TIT,0.3,0.1,0.6,,,29.4,1.8,-15.5,701.8,,1026.0,3118.3,,6.5,307.0,4.7,16.9,23.4,6.5,23.4,,,,,407.0,,,,,,0.18,760.8377075195312,-135.46142578125,-1545.99609375,1551.91936638633,174.99248631940367
529f5410-e6a1-11ed-9300-179866ebe517,7.727729 46.504859,2023-05-01 17:00:00+02:00,3,UNKNOWN,UNKNOWN,1,WET,,2,46.504859,7.727729,0,FRU,FRU,9.5,9.3,9.7,,,93.3,11.0,8.5,,,,,,2.9,27.0,1.5,5.4,10.4,2.8,10.1,,,0.3,,67.0,352.0,,,65.0,0.0,,652.4718017578125,-780.46875,-7.470703125,780.504504235398,90.54842258167407
8b5b35b0-dd0c-11ed-8f1e-7bb69ddca4ec,8.229566 46.753026,2023-04-17 12:30:00.000 +0200,0,NATURAL,FULL_DEPTH,2,WET,SE,25,46.753026,8.229566,1,MER,MER,11.6,11.2,11.9,19.5,18.3,60.7,8.3,4.2,949.4,1018.2,1018.5,,,8.4,327.0,3.8,13.7,30.2,8.1,29.2,0.0,,0.0,,848.0,,,,368.0,39.0,0.412,664.6078491210938,795.849609375,1236.4013671875,1470.3961852254172,327.23133541761433
367958a0-d439-11ed-a920-a702e6e7f311,8.242864 46.759718,2023-04-06 15:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,S,38,46.759718,8.242864,0,MER,MER,11.2,10.9,11.4,12.2,11.4,35.6,4.7,-3.5,948.6,1017.4,1017.7,,,9.1,285.0,5.3,19.1,32.8,8.8,31.7,0.0,,0.0,,297.0,,,,276.0,0.0,0.24,670.0982666015625,-593.26171875,-257.84912109375,646.8737405267148,113.49119369921517
a608e0ea-99f5-4d75-9162-5dd2600c0d00,8.423735 46.779426,2023-04-02 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,184,46.779426,8.423735,0,TIT,TIT,-11.8,-11.9,-11.7,,,95.3,2.4,-12.4,688.8,,1008.4,2974.4,,8.9,313.0,5.2,18.7,32.0,8.8,31.7,,,,,127.0,,,,,,0.022,763.22314453125,604.35791015625,-1931.72607421875,2024.0588206336824,197.3727625092364
b121901c-cb98-4082-b65b-7aa17e40b945,8.420495 46.780984,2023-04-20 08:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,133,46.780984,8.420495,0,TIT,TIT,-7.8,-7.9,-7.7,,,84.8,2.9,-9.9,688.3,,1007.7,2966.8,,9.3,229.0,5.7,20.5,33.5,9.1,32.8,,,,,444.0,,,,,,0.096,759.96630859375,419.23828125,-252.24609375,489.27377640497747,238.96563872299566
931d9d63-4823-45cb-940f-26620aa25be9,8.425244 46.779006,2023-04-13 07:30:00.000 +0200,2,EXPLOSIVE,SLAB,2,DRY,N,199,46.779006,8.425244,1,TIT,TIT,-13.5,-13.7,-13.0,,,100.0,2.2,-13.5,683.5,,1001.1,2915.8,,10.2,306.0,5.7,20.5,36.7,9.9,35.6,,,,,127.0,,,,,,0.019,763.1732788085938,1680.46875,-810.24169921875,1865.6009302311816,244.2588574618955
c1bf9390-dd0b-11ed-8f1e-7bb69ddca4ec,8.237684 46.748368,2023-04-16 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,105,46.748368,8.237684,0,MER,MER,6.1,5.9,6.2,7.2,6.9,83.5,7.9,3.5,951.5,1021.9,1020.8,,,1.0,90.0,0.3,1.1,3.6,0.9,3.2,0.0,,0.2,,119.0,,,,108.0,0.0,0.07,667.4393920898438,265.2099609375,-1795.60546875,1815.085486357427,188.40181165468005
367958a0-d439-11ed-a920-a702e6e7f311,8.242864 46.759718,2023-04-05 15:00:00.000 +0200,2,NATURAL,FULL_DEPTH,1,WET,S,39,46.759718,8.242864,1,MER,MER,9.8,9.4,10.1,14.9,14.1,43.4,5.3,-2.1,948.1,1017.2,1017.1,,,9.5,317.0,4.9,17.6,34.2,9.3,33.5,0.0,,0.0,,594.0,,,,148.0,60.0,0.304,670.0982666015625,-593.26171875,-257.84912109375,646.8737405267148,113.49119369921517
564bddb0-e717-11ed-acf0-f7b342f82229,7.822357 46.529218,2023-04-30 12:00:00+02:00,7,NATURAL,SLAB,3,UNKNOWN,N,204,46.529218,7.822357,0,INT,INT,14.9,14.7,15.1,19.6,18.8,68.7,11.6,9.2,948.1,1014.8,1016.0,,,8.5,300.0,4.5,16.2,30.6,7.9,28.4,0.0,,0.0,,475.0,,,,440.0,0.0,0.283,666.2966918945312,248.291015625,-37.5732421875,251.11785473871532,261.394866180814
a9add040-dd0c-11ed-8f1e-7bb69ddca4ec,8.245886 46.75731,2023-04-21 12:15:00+02:00,0,NATURAL,FULL_DEPTH,2,WET,S,38,46.75731,8.245886,0,MER,MER,10.7,10.3,11.2,14.9,12.4,68.6,8.8,5.1,942.6,1011.2,1011.3,,,11.6,309.0,5.2,18.7,41.8,11.5,41.4,0.0,,0.0,,558.0,,,,429.0,11.0,0.274,672.0734252929688,1789.013671875,-676.42822265625,1912.622560402748,249.28833442851726
c8955470-dce3-11ed-bcd6-6b951ea9af39,8.419791 46.782658,2023-04-19 12:00:00+02:00,7,EXPLOSIVE,SLAB,2,DRY,N,238,46.782658,8.419791,0,TIT,TIT,-6.1,-6.3,-5.9,,,88.8,3.5,-7.7,695.4,,1017.3,3045.9,,12.7,274.0,6.4,23.0,45.7,12.5,45.0,,,,,763.0,,,,,,0.171,760.7146606445312,3990.0146484375,1105.0048828125,4140.199594921155,285.47967510578906
72a5d090-d8f5-11ed-9de9-4bc775516e2e,8.249382 46.761703,2023-04-15 16:00:00+02:00,3,NATURAL,FULL_DEPTH,2,WET,SW,90,46.761703,8.249382,0,MER,MER,6.4,6.3,6.4,5.9,5.8,84.7,8.1,4.0,943.6,1013.4,1012.4,,,7.9,288.0,2.9,10.4,28.4,7.7,27.7,0.0,,0.7,,62.0,,,,58.0,0.0,0.049,673.8353271484375,-344.42138671875,-843.0908203125,910.7295004140751,157.7788910334798
34e33f73-9c60-4cff-be3e-9f199f5b9d9e,8.385879 46.778707,2023-04-16 05:00:00+02:00,3,EXPLOSIVE,UNKNOWN,2,DRY,NE,126,46.778707,8.385879,0,TIT,TIT,-9.8,-10.0,-9.7,,,94.3,2.8,-10.6,691.9,,1012.6,3008.0,,13.0,336.0,3.9,14.0,46.8,12.7,45.7,,,,,0.0,,,,,,0.0,738.159423828125,-807.4951171875,-2791.95556640625,2906.383362371265,163.86896488795355
a608e0ea-99f5-4d75-9162-5dd2600c0d00,8.423735 46.779426,2023-04-03 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,174,46.779426,8.423735,0,TIT,TIT,-11.1,-11.4,-10.6,,,93.9,2.5,-11.9,692.7,,1013.6,3017.2,,10.4,32.0,6.3,22.7,37.4,9.9,35.6,,,,,76.0,,,,,,0.018,763.22314453125,604.35791015625,-1931.72607421875,2024.0588206336824,197.3727625092364
129ea644-660f-4e28-b1b5-6ad36254a3b7,8.425551 46.770235,2023-05-19 09:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,SE,171,46.770235,8.425551,0,TIT,TIT,-2.6,-2.9,-2.2,,,86.6,4.4,-4.5,697.8,,1020.6,3072.4,,12.1,134.0,8.6,31.0,43.6,11.7,42.1,,,,,638.0,,,,,,0.157,762.7124633789062,601.94091796875,-638.96484375,877.8433460894508,223.29101804078493
63723fcc-14a3-472f-a9d8-8ce81f021fe4,8.42184 46.780304,2023-04-30 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,WET,N,111,46.780304,8.42184,0,TIT,TIT,-2.5,-2.8,-2.2,,,55.7,2.8,-10.2,696.8,,1019.2,3060.9,,4.1,178.0,2.8,10.1,14.8,3.8,13.7,,,,,281.0,,,,,,0.108,760.15185546875,228.62548828125,-1075.341796875,1099.3769117087159,192.00277998423186
9fe44fc7-c389-4ba2-9149-62bca569dc15,8.426432 46.777678,2023-05-20 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,129,46.777678,8.426432,0,TIT,TIT,-1.4,-2.0,-0.5,,,83.7,4.6,-3.8,696.2,,1018.4,3054.6,,16.0,139.0,11.3,40.7,57.6,15.4,55.4,,,,,346.0,,,,,,0.092,762.9927978515625,-111.181640625,-1086.21826171875,1091.8935247098818,174.15575022355583
a94851d0-e58a-11ed-94a2-bf37c1703856,7.5461 46.68465,2023-04-30 12:00:00+02:00,7,NATURAL,SLAB,2,UNKNOWN,SW,20,46.68465,7.5461,0,THU,THU,14.4,14.1,14.6,,,73.5,12.1,9.8,949.6,1015.5,1016.5,,,5.0,328.0,2.9,10.4,18.0,4.9,17.6,,,0.0,,344.0,,,,,0.0,0.213,562.5616455078125,982.06787109375,-1802.197265625,2052.40646258504,208.5872063112933
3a0dd0e2-9199-4139-bb1e-3327bd98128b,8.425944 46.778157,2023-04-12 07:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,NE,173,46.778157,8.425944,0,TIT,TIT,-4.6,-4.7,-4.5,,,99.0,4.3,-4.8,690.1,,1010.2,2985.8,,25.3,268.0,12.0,43.2,91.1,24.2,87.1,,,,,99.0,,,,,,0.019,763.0839233398438,1136.09619140625,2768.994140625,2992.9990155266287,337.6920487492303
bc76da5f-d990-4bb2-a099-1ab0703da0a4,8.422538 46.779775,2023-05-02 07:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,107,46.779775,8.422538,0,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033,760.8377075195312,-135.46142578125,-1545.99609375,1551.91936638633,174.99248631940367
d1dc6b80-4759-4599-8761-9b826a9ee094,8.401311 46.769587,2023-04-16 00:00:00+02:00,6,NATURAL,SLAB,3,DRY,NW,250,46.769587,8.401311,0,TIT,TIT,-11.0,-11.2,-10.8,,,100.0,2.6,-11.0,691.6,,1012.1,3004.5,,15.5,331.0,5.9,21.2,55.8,15.2,54.7,,,,,0.0,,,,,,-0.001,747.0386352539062,-160.400390625,-956.9091796875,970.2594825524029,170.48434964326998
a94851d0-e58a-11ed-94a2-bf37c1703856,7.5461 46.68465,2023-04-26 12:00:00+02:00,7,NATURAL,SLAB,2,UNKNOWN,SW,28,46.68465,7.5461,0,THU,THU,12.5,12.0,13.0,,,55.4,8.0,3.8,949.5,1015.9,1016.4,,,5.9,348.0,2.1,7.6,21.2,5.7,20.5,,,0.0,,579.0,,,,,23.0,0.322,562.5616455078125,982.06787109375,-1802.197265625,2052.40646258504,208.5872063112933
dda75b80-ddc2-11ed-b3b1-431b3c02902e,8.263291 46.74286,2023-04-18 14:30:00+02:00,1,SNOW_GROOMER,SLAB,3,DRY,SE,119,46.74286,8.263291,0,MER,MER,15.8,15.5,16.2,22.2,21.1,46.7,8.4,4.4,947.3,1014.9,1016.3,,,9.3,330.0,5.4,19.4,33.5,9.2,33.1,0.0,,0.0,,818.0,,,,195.0,60.0,0.478,686.8361206054688,-379.248046875,-98.6572265625,391.8702966690722,104.58167844827773
2f93ceb4-a841-42da-a6c1-1933628dbb83,8.385941 46.778747,2023-04-01 07:00:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,NE,81,46.778747,8.385941,1,TIT,TIT,-10.8,-10.8,-10.6,,,97.0,2.6,-11.1,686.0,,1004.5,2941.7,,25.3,286.0,14.5,52.2,91.1,24.5,88.2,,,,,91.0,,,,,,0.013,738.159423828125,-807.4951171875,-2791.95556640625,2906.383362371265,163.86896488795355
f7fca170-d124-11ed-9f3d-c1122c0370be,8.243319 46.765333,2023-04-04 12:00:00+02:00,10,NATURAL,SLAB,3,WET,SW,80,46.765333,8.243319,0,MER,MER,5.2,4.8,5.5,12.0,11.7,54.3,4.8,-3.3,949.9,1020.4,1019.1,,,11.9,332.0,4.8,17.3,42.8,11.2,40.3,0.0,,0.0,,847.0,,,,134.0,60.0,0.327,670.1203002929688,321.8994140625,3.18603515625,321.9151807445522,270.56707281621993
c1bf9390-dd0b-11ed-8f1e-7bb69ddca4ec,8.237684 46.748368,2023-04-18 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,78,46.748368,8.237684,0,MER,MER,14.6,13.7,15.7,22.4,22.0,50.9,8.5,4.5,947.4,1015.3,1016.4,,,7.5,294.0,2.8,10.1,27.0,7.3,26.3,0.0,,0.0,,876.0,,,,114.0,60.0,0.485,667.4393920898438,265.2099609375,-1795.60546875,1815.085486357427,188.40181165468005
bafec949-69be-4d29-96df-732ded5d7686,8.389718 46.787228,2023-04-05 08:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,N,64,46.787228,8.389718,0,TIT,TIT,-13.9,-14.3,-13.5,,,28.3,0.6,-28.5,689.7,,1009.5,2984.5,,7.2,7.0,3.4,12.2,25.9,7.0,25.2,,,,,459.0,,,,,,0.097,746.5532836914062,2276.91650390625,-1173.01025390625,2561.308615050101,242.74361235020513
18414158-6d92-4cd1-ab90-28699222ae16,8.421236 46.785109,2023-05-06 16:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,NW,88,46.785109,8.421236,0,TIT,TIT,0.1,-0.9,1.2,,,91.3,5.7,-1.1,700.5,,1024.3,3103.4,,17.8,229.0,5.2,18.7,64.1,16.7,60.1,,,,,170.0,,,,,,0.065,763.1668701171875,-1156.4208984375,-2850.40283203125,3076.0535754753632,157.91739022172194
b6bd2020-dd0b-11ed-8f1e-7bb69ddca4ec,8.237321 46.747742,2023-04-17 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,N,73,46.747742,8.237321,0,MER,MER,11.6,11.2,11.9,19.5,18.3,60.7,8.3,4.2,949.4,1018.2,1018.5,,,8.4,327.0,3.8,13.7,30.2,8.1,29.2,0.0,,0.0,,848.0,,,,368.0,39.0,0.412,666.8665771484375,-88.65966796875,-2022.5830078125,2024.5252678631077,177.49005361316605
48001904-f349-4f12-8b6b-34916e483022,8.424677 46.77918,2023-04-13 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,211,46.77918,8.424677,0,TIT,TIT,-13.5,-13.7,-13.0,,,100.0,2.2,-13.5,683.5,,1001.1,2915.8,,10.2,306.0,5.7,20.5,36.7,9.9,35.6,,,,,127.0,,,,,,0.019,763.7684936523438,968.115234375,-818.37158203125,1267.6668147842681,229.7913426430641
1360c83b-baa5-40fd-8967-adc55e27b8f8,8.035169 46.786944,2023-05-08 11:00:00+02:00,4,EXPLOSIVE,FULL_DEPTH,2,WET,SW,25,46.786944,8.035169,0,BRZ,BRZ,,,,,,,,,955.0,,1021.9,,,3.0,246.0,1.7,6.1,10.8,2.9,10.4,,,0.0,,,,,,,,,622.5305786132812,-663.46435546875,913.8427734375,1129.2889645885616,35.98024504551412
c7cfde41-7339-4d2c-afdf-9006721cfe7f,8.419526 46.781209,2023-04-03 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NW,80,46.781209,8.419526,0,TIT,TIT,-11.1,-11.4,-10.6,,,93.9,2.5,-11.9,692.7,,1013.6,3017.2,,10.4,32.0,6.3,22.7,37.4,9.9,35.6,,,,,76.0,,,,,,0.018,758.5951538085938,1165.31982421875,-2994.6533203125,3213.3967700201447,201.26267682707908
8b5b35b0-dd0c-11ed-8f1e-7bb69ddca4ec,8.229566 46.753026,2023-04-21 12:30:00+02:00,0,NATURAL,FULL_DEPTH,2,WET,SE,25,46.753026,8.229566,0,MER,MER,10.7,10.3,11.2,14.9,12.4,68.6,8.8,5.1,942.6,1011.2,1011.3,,,11.6,309.0,5.2,18.7,41.8,11.5,41.4,0.0,,0.0,,558.0,,,,429.0,11.0,0.274,664.6078491210938,795.849609375,1236.4013671875,1470.3961852254172,327.23133541761433
c8a8b700-feb1-11ed-b35a-bf420b8ac344,8.01247 46.561817,2023-06-01 12:00:00+02:00,6,PERSON,SLAB,2,DRY,SE,193,46.561817,8.01247,0,JUN,JUN,-0.6,-1.1,0.3,,,83.5,4.9,-3.0,661.4,,1027.8,3119.5,,3.5,178.0,2.3,8.3,12.6,3.4,12.2,,,,,712.0,291.0,,,,0.0,0.28,625.70361328125,-708.50830078125,673.4619140625,977.514686318656,46.45269393629553
3efdca94-9b97-483a-8a85-137add93bbd1,8.426389 46.777499,2023-05-03 07:30:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,NE,181,46.777499,8.426389,0,TIT,TIT,-1.2,-1.4,-1.0,,,12.9,0.7,-26.3,700.1,,1023.7,3098.4,,15.2,59.0,9.4,33.8,54.7,14.1,50.8,,,,,410.0,,,,,,0.202,763.458251953125,-2435.6689453125,65.80810546875,2436.5578010597433,88.45233088164204
1851a448-559e-4572-8066-2824a030e41d,8.385872 46.778947,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,NE,167,46.778947,8.385872,0,TIT,TIT,-9.6,-9.8,-9.5,,,97.1,2.9,-10.0,692.5,,1013.4,3014.3,,8.1,12.0,2.5,9.0,29.2,7.6,27.4,,,,,150.0,,,,,,0.035,738.9261474609375,1856.9091796875,715.4296875,1989.9626477308693,291.07066856438576
48001904-f349-4f12-8b6b-34916e483022,8.424677 46.77918,2023-04-14 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,294,46.77918,8.424677,0,TIT,TIT,-13.4,-13.7,-13.1,,,99.4,2.2,-13.5,684.7,,1002.8,2929.1,,9.3,318.0,3.0,10.8,33.5,8.9,32.0,,,,,121.0,,,,,,0.023,763.7684936523438,968.115234375,-818.37158203125,1267.6668147842681,229.7913426430641
9b1e09ce-808a-44b8-8176-c69307d3a01b,8.390545 46.780329,2023-04-18 08:30:00+02:00,4,EXPLOSIVE,LOOSE_SNOW,1,DRY,NW,117,46.780329,8.390545,0,TIT,TIT,-6.1,-7.1,-5.1,,,76.1,3.0,-9.7,694.1,,1015.6,3031.7,,4.1,233.0,1.3,4.7,14.8,3.9,14.0,,,,,514.0,,,,,,0.154,743.1220092773438,116.2353515625,-934.38720703125,941.5891405578752,187.0910193202708
8500f990-d7a6-11ed-a8d1-4961cd70d9e1,8.209308 46.504515,2023-04-08 12:00:00.000 +0200,7,NATURAL,SLAB,4,WET,S,219,46.504515,8.209308,1,ULR,ULR,7.4,6.9,7.6,13.0,11.7,41.0,4.2,-5.0,865.6,,1017.9,,1497.1,11.4,81.0,4.1,14.8,41.0,10.7,38.5,,,0.0,0.0,885.0,236.0,,,103.0,60.0,0.407,685.5072631835938,-1156.201171875,134.2529296875,1163.9695008782662,83.37672982311005
34e33f73-9c60-4cff-be3e-9f199f5b9d9e,8.385879 46.778707,2023-04-17 05:00:00+02:00,3,EXPLOSIVE,UNKNOWN,2,DRY,NE,115,46.778707,8.385879,0,TIT,TIT,-9.3,-9.4,-9.1,,,94.4,2.9,-10.1,693.5,,1014.8,3026.0,,13.9,18.0,8.3,29.9,50.0,13.6,49.0,,,,,1.0,,,,,,0.001,738.159423828125,-807.4951171875,-2791.95556640625,2906.383362371265,163.86896488795355
8cc2e1b0-ecd3-11ed-8adc-7d70564ee41a,8.023437 46.573593,2023-05-06 12:00:00+02:00,10,NATURAL,SLAB,4,WET,,163,46.573593,8.023437,0,JUN,JUN,-2.9,-3.2,-2.5,,,70.1,3.5,-7.6,659.9,,1025.6,3105.1,,12.0,312.0,4.9,17.6,43.2,11.6,41.8,,,,,1034.0,211.0,,,,60.0,0.32,616.08935546875,-1170.15380859375,707.18994140625,1367.2518235470136,58.853064354324204
c1bf9390-dd0b-11ed-8f1e-7bb69ddca4ec,8.237684 46.748368,2023-04-19 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,66,46.748368,8.237684,0,MER,MER,13.9,13.3,14.3,21.2,21.0,60.5,9.6,6.4,948.0,1016.1,1017.0,,,8.5,280.0,4.3,15.5,30.6,8.2,29.5,0.0,,0.0,,892.0,,,,138.0,60.0,0.463,667.4393920898438,265.2099609375,-1795.60546875,1815.085486357427,188.40181165468005
59a9c34c-87a8-4479-9db9-c3a9d7e37faf,8.42632 46.777873,2023-04-29 07:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,NE,174,46.777873,8.42632,0,TIT,TIT,-2.8,-3.0,-2.6,,,99.3,4.9,-2.9,697.5,,1020.2,3069.6,,7.7,346.0,2.3,8.3,27.7,7.4,26.6,,,,,143.0,,,,,,0.049,762.9927978515625,-111.181640625,-1086.21826171875,1091.8935247098818,174.15575022355583
